Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
ADNT,Adient plc,Consumer Cyclical,Auto Parts,Ireland,USD,NYQ,https://www.adient.com,20.4,1731959936,3661577984,102.0,6.266935,N/A,0.81161726,0.117916666,25.135,164.112,-0.045,-0.363,0.049840003,0.06318,0.02948,0.00123,N/A,N/A,N/A,N/A,1540252800,436500000,543000000,945000000,11.131,2404999936,N/A,94.909,1.111,0.772,2.182,37.19,19.3,1463912,1397331,N/A,-0.3530488,0.018480001,1.00376,6.11,68.0,19.0,29.8,2.45455,10,0.026630001,0.03932,5.002,0.2,3.43,14688000000
ADNWW,"Advent Technologies Holdings, Inc.",Utilities,Utilities - Renewable,United States,USD,NCM,https://www.advent.energy,0.0169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.092,2.998,-0.276,N/A,N/A,-1.2875,-10.72422,N/A,N/A,N/A,N/A,N/A,N/A,1569750,-18026000,682000,0.259,869000,N/A,N/A,0.438,0.199,0.089,0.0169,0.0125,N/A,252536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.74404997,-3.1310902,N/A,N/A,N/A,7026000
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.adp.com,301.99,123047936000,125727711232,32.89651,27.77088,N/A,23.019283,6.3027487,13.119,47.658,0.071,0.125,0.29365999,0.48112,0.26488,0.19715,6.16,0.02,0.59830004,2.02,1734048000,2609362432,4655499776,6768500224,16.612,9448299520,N/A,176.65,1.014,0.256,0.795,309.37,227.12,1520607,1479868,N/A,0.3164916,0.00121,0.84810996,4.24,325.0,280.0,297.674,2.73684,15,0.06544,0.87263,21.93,9.18,10.87,19522899968
ADPT,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,United States,USD,NMS,https://www.adaptivebiotech.com,5.58,823490880,804490560,N/A,-6.514506,N/A,3.6807387,4.64509,1.516,1.211,0.225,N/A,-0.82888,-0.0275,-0.70275,-1.1013,N/A,N/A,N/A,N/A,N/A,-44016248,-109653000,243328992,1.649,224524992,N/A,100.425,3.519,3.257,1.447,6.7,2.28,1034542,851527,N/A,0.35730863,0.01926,0.98818,9.71,10.0,5.5,7.41667,1.875,6,-0.16372,-0.66761,-5.475,-1.28,-0.94,177282000
ADPV,Adaptiv Select ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,32.660866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.78,23.27,5451,8874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADSE,ADS-TEC Energy PLC,Industrials,Electrical Equipment & Parts,Ireland,USD,NCM,https://www.ads-tec-energy.com,13.655,703175104,673640832,N/A,101.52416,N/A,N/A,4.7393026,-0.037,2.974,1.071,N/A,-0.15943,0.08976,-0.06258,-0.48154,N/A,N/A,N/A,N/A,N/A,-13273000,2573000,23691000,0.467,18932000,N/A,N/A,1.474,0.874,0.466,15.005,6.1,115607,38256,N/A,1.0474732,0.54714,0.123789996,4.15,14.0,14.0,14.0,N/A,1,-0.13458,-2.82349,-28.478,-1.52,-0.54,148371008
ADSEW,ADS-TEC Energy PLC,Industrials,Electrical Equipment & Parts,Ireland,USD,NCM,https://www.ads-tec-energy.com,3.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.037,2.974,1.071,N/A,-0.15943,0.08976,-0.06258,-0.48154,N/A,N/A,N/A,N/A,N/A,-13273000,2573000,23691000,0.467,18932000,N/A,N/A,1.474,0.874,0.466,3.32,3.06,N/A,10886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13458,-2.82349,N/A,-100.834,N/A,148371008
ADSK,"Autodesk, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.autodesk.com,306.65,66085830656,66654748672,64.15272,33.42442,N/A,26.648996,11.3842945,11.507,27.063,0.119,0.262,0.24048,0.91920996,0.23653999,0.18208,N/A,N/A,N/A,0.48,1111449600,1633500032,1160999936,1878000000,8.735,2603000064,N/A,105.214,0.636,0.526,1.474,315.73,195.32,1343592,1539768,N/A,0.41098785,0.0017,0.94263,2.16,340.0,245.0,299.585,1.85714,26,0.0889,0.57445997,47.747,4.78,9.18,5805000192
ADT,ADT Inc.,Industrials,Security & Protection Services,United States,USD,NYQ,https://www.adt.com,7.49,6673687040,14548219904,749.0,9.332751,N/A,1.7350011,1.298307,4.317,5.662,0.054,N/A,0.47297,0.79488,0.26365,0.17255,0.22,0.028900001,20.0,1.97,1733961600,528334016,1837255040,95338000,0.106,7820132864,N/A,200.656,0.805,0.409,1.517,8.25,5.63,5973479,10022471,N/A,0.23577237,0.012669999,0.97776,2.64,9.2,7.0,8.54,2.6,5,0.04093,0.00401,5.984,0.01,0.8,5140299776
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,United States,USD,NMS,https://www.adtran.com,7.97,631479040,1179877760,N/A,39.358025,N/A,2.9409592,0.69749945,2.71,11.491,-0.164,N/A,-0.024549998,0.34549,-0.078940004,-0.56988996,0.36,0.0677,N/A,2.9,1692316800,110550000,82236000,88456000,1.12,215484000,N/A,33.893,2.096,0.935,1.2,8.29,4.34,515429,765027,N/A,0.436036,0.015190001,0.8914,5.38,11.0,9.0,9.75,1.5,4,-0.0465,-0.57579,-53.081,-6.5,0.21,905347008
ADTX,"Aditxt, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.aditxt.com,0.3485,3046036,7758084,N/A,-0.030868025,N/A,0.0026454225,9.237719,131.737,12.114,-0.8,N/A,N/A,-0.46091998,-134.97112,N/A,N/A,N/A,N/A,N/A,N/A,-13256582,-19594000,91223,1.013,8040767,N/A,126.761,0.073,0.024,1.081,380.0,0.3183,2523485,1880495,N/A,-0.9975143,0.000120000004,0.0019699999,0.16,N/A,N/A,N/A,N/A,N/A,-1.1760501,-34.93626,-0.234,-1375.2,-11.29,329739
ADUR,Aduro Clean Technologies Inc.,Industrials,Pollution & Treatment Controls,Canada,USD,NCM,https://www.adurocleantech.com,6.4085,180507584,168609136,N/A,N/A,N/A,17.801388,540.4888,0.36,0.016,-0.061,N/A,N/A,1.0,-44.65433,N/A,N/A,N/A,N/A,N/A,N/A,-4601272,-6025396,5995919,0.22,128975,N/A,1.315,12.551,11.245,1.132,7.0,1.339,45952,350821,N/A,3.3430657,0.39446,0.00418,N/A,N/A,N/A,N/A,N/A,N/A,-0.6106,-1.05833,-21.371,-0.92,N/A,333971
ADUS,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,United States,USD,NMS,https://www.addus.com,122.07,2213507584,2037761408,27.93364,20.183466,N/A,2.3099194,1.9522808,52.846,68.569,0.07,0.158,0.10915,0.32532,0.08956,0.064959995,N/A,N/A,N/A,N/A,N/A,119220248,136064992,222852000,12.428,49763000,N/A,5.251,2.109,2.024,1.044,136.12,85.43,118893,100626,N/A,0.4220643,0.01747,1.03746,4.39,150.0,83.0,136.6,1.45455,10,0.06269,0.09026,16.466,4.37,5.82,1133805952
ADV,Advantage Solutions Inc.,Communication Services,Advertising Agencies,United States,USD,NMS,https://advantagesolutions.net,3.24,1039242880,2553337344,N/A,7.084445,N/A,1.113402,0.26041567,2.91,12.375,-0.079,N/A,0.09085,0.14653,0.03928,-0.03295,N/A,N/A,N/A,N/A,N/A,189220000,142638000,200198000,0.624,1701463040,N/A,182.456,1.901,1.692,1.559,4.95,2.4,593860,1013161,N/A,0.31200004,0.61967,0.52862,20.05,5.5,4.0,4.66667,2.33333,3,0.02389,-0.17252001,7.042,-0.57,0.46,3990707968
ADVM,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://adverum.com,7.25,150818128,70839856,N/A,-1.5289972,N/A,1.046478,150.81813,6.928,0.059,N/A,N/A,N/A,N/A,-29.221,N/A,N/A,N/A,N/A,N/A,N/A,-47602500,-85541000,153240992,7.366,73263000,N/A,50.836,5.824,5.541,1.008,29.7,6.38,185544,199795,N/A,-0.16000003,0.11668,0.85041,7.41,40.0,10.0,29.71429,1.375,7,-0.29826,-0.76255995,-0.715,-5.7,-5.33,1000000
ADVE,Matthews Asia Dividend Active ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.053,30.178,281,299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ADVWW,Advantage Solutions Inc.,Communication Services,Advertising Agencies,United States,USD,NMS,https://advantagesolutions.net,0.0237,N/A,N/A,N/A,N/A,N/A,0.00814433,N/A,2.91,12.375,-0.079,N/A,0.09085,0.14653,0.03928,-0.03295,N/A,N/A,N/A,N/A,N/A,189220000,142638000,200198000,0.624,1701463040,N/A,182.456,1.901,1.692,1.559,0.0237,0.0237,N/A,526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02389,-0.17252001,N/A,N/A,N/A,3990707968
ADX,"Adams Diversified Equity Fund, Inc.",Financial Services,Asset Management,United States,USD,NYQ,https://www.adamsfunds.com/funds/diversified-equity,22.28,2487495168,2784165632,4.37721,N/A,N/A,0.94044155,71.56443,23.691,0.28,-0.023,0.189,N/A,1.0,0.4793,17.99532,1.76,0.0784,0.2554,7.64,1722816000,N/A,N/A,254408,0.002,N/A,N/A,N/A,0.764,0.155,0.941,22.58,16.47,206235,165950,N/A,0.3389423,0.0682,0.2536,3.63,N/A,N/A,N/A,N/A,N/A,0.00454,0.23368,N/A,5.09,N/A,34758820
ADXN,Addex Therapeutics Ltd,Healthcare,Biotechnology,Switzerland,USD,NCM,https://www.addextherapeutics.com,8.2,8763586,844553984,N/A,-164.0,N/A,63.565895,10.152063,0.129,1.2,-0.818,N/A,N/A,N/A,-7.80135,5.00165,N/A,N/A,N/A,N/A,N/A,-5807696,-7826565,3787780,0.039,32182,N/A,0.254,4.974,4.67,1.874,27.9,5.0,306642,106429,N/A,0.4383334,N/A,0.0029699998,0.14,30.0,30.0,30.0,N/A,1,-0.61713004,-1.26288,-76.292,-19.04,-0.05,863232
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NYQ,https://www.amereninvestors.com,89.72,23948779520,42359758848,21.515587,18.238962,N/A,2.0236833,3.3931396,44.335,26.546,0.056,-0.091,0.46245,0.51148,0.31766,0.16053,2.68,0.0293,0.62119997,2.78,1733875200,-2085374976,2479000064,17000000,0.064,18299000832,N/A,152.976,0.633,0.304,0.462,92.77,67.03,1422154,1890101,N/A,0.1633817,0.0027599998,0.81972003,2.17,98.0,79.0,89.34133,2.29412,15,0.02856,0.09838,12.978,4.17,4.92,7057999872
AEF,Abrdn Emerging Markets Equity Income Fund Inc,Financial Services,Asset Management,United Kingdom,USD,NYQ,https://www.aberdeench.com,5.24,265939424,302107584,10.48,N/A,N/A,0.8556498,32.045357,6.124,0.164,-0.234,-0.174,N/A,1.0,0.66040003,3.05458,0.4,0.0759,0.76,6.13,1727049600,1863634,19528424,354300,0.007,35000000,N/A,11.261,0.05,0.049,0.991,5.84,4.72,75992,92699,N/A,0.07157469,N/A,0.73324996,0.34,N/A,N/A,N/A,N/A,N/A,0.00847,0.08236,N/A,0.5,N/A,8298844
AE,"Adams Resources & Energy, Inc.",Energy,Oil & Gas Refining & Marketing,United States,USD,ASE,https://www.adamsresources.com,37.08,95210320,110493160,N/A,78.89362,N/A,1.127463,0.034193497,32.888,1086.56,-0.086,N/A,0.0058600004,0.012159999,-0.008,-0.0029199999,0.96,0.025899999,1.4117999,3.26,1733443200,26956876,37140000,25089000,9.732,40072000,N/A,47.266,1.037,0.829,N/A,37.9,22.3,11296,8002,N/A,0.2759807,0.079239994,0.57246,5.14,38.0,38.0,38.0,3.0,1,-0.01435,-0.09104,6.768,-0.52,0.14,2784456960
AEFC,N/A,N/A,N/A,N/A,USD,NYQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.9,20.2,34207,28491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AEG,Aegon Ltd.,Financial Services,Insurance - Diversified,Netherlands,USD,NYQ,https://www.aegon.com,6.33,10481847296,11452966912,N/A,21.903114,N/A,1.2467992,0.8235266,5.077,7.257,-0.037,N/A,N/A,0.39441,-0.0074400003,-0.00236,0.35,0.0557,0.66160005,5.01,1725494400,4531874816,450000000,3894000128,2.328,4622000128,N/A,53.663,24.052,4.408,1.064,6.96,5.3,2923306,4261382,N/A,0.17657995,N/A,0.09689999,1.46,6.89843,6.8,6.84922,N/A,2,-0.00042,-0.013789999,N/A,-0.08,0.29,12728000512
AEHR,"Aehr Test Systems, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NCM,https://www.aehr.com,11.23,332755008,316444960,11.459183,23.893616,N/A,2.7125604,5.6674843,4.14,2.029,-0.364,-0.875,0.11902001,0.50483,0.01212,0.49635,N/A,N/A,N/A,N/A,N/A,-6566750,235000,37830000,1.277,6705000,N/A,5.474,6.026,3.028,2.039,30.5,9.83,1176737,1161160,N/A,-0.5547185,0.05886,0.74214,3.81,25.0,25.0,25.0,2.0,1,0.030450001,0.28764,45.284,0.98,0.47,58713000
AEHL,Antelope Enterprise Holdings Limited,Industrials,Building Products & Equipment,United States,USD,NCM,https://www.aehltd.com,0.3,4383690,8753775,0.016059957,N/A,N/A,0.20380436,0.06345611,1.472,14.171,-0.026,N/A,-0.18857999,0.05764,-0.15275,-0.19694,N/A,N/A,N/A,N/A,1418169600,2062424,-9897213,2322000,0.199,6642000,N/A,36.83,2.592,2.592,1.413,6.41,0.23,933042,794475,N/A,-0.8429319,0.34504002,0.00746,0.36,N/A,N/A,N/A,N/A,N/A,-0.35314998,-0.75767,-0.672,18.68,N/A,69082232
AEI,Alset Inc.,Real Estate,Real Estate - Development,United States,USD,NCM,https://www.alsetinc.com,1.08,9973930,-14843712,N/A,N/A,N/A,0.1255814,1.0816567,8.6,0.998,-0.941,N/A,-0.88205004,0.17181,-2.21912,N/A,N/A,N/A,N/A,N/A,N/A,-6417549,-5828196,36955828,4.002,3306619,N/A,3.771,12.882,11.744,1.26,2.05,0.458,44404,16854,N/A,-0.15555555,0.66747004,0.02352,0.27,N/A,N/A,N/A,N/A,N/A,-0.04468,-0.52155995,1.825,-6.3,N/A,9220976
AEIS,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,United States,USD,NMS,https://www.advancedenergy.com,112.15,4225038336,4255077632,93.45833,22.522253,N/A,3.6282756,2.870446,30.91,39.34,-0.087,N/A,0.09231,0.35397,0.05035,0.02911,0.4,0.0034999999,0.33330002,N/A,1732492800,75177248,132063000,657444992,17.451,662624000,N/A,56.907,4.616,3.145,1.484,120.81,89.12,226415,148951,N/A,0.17250395,0.008,1.05337,9.87,130.0,92.0,116.33333,2.27273,9,0.01795,0.03985,31.315,1.2,4.98,1471910016
AEM,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,USD,NYQ,https://www.agnicoeagle.com,77.64,39090962432,38742589440,39.21212,15.874541,N/A,1.8989384,4.99968,40.886,15.68,0.312,2.245,0.53764,0.60511,0.40647998,0.12946999,1.6,0.0211,0.8081,2.35,1732838400,1856667136,3556903936,983107008,1.96,1615412992,N/A,7.878,1.748,0.689,1.081,89.0,44.37,2379035,3883312,N/A,0.60479534,0.00077,0.70709,2.23,127.86,56.0,95.71455,1.72222,11,0.050079998,0.05006,9.216,1.98,4.56,7818693120
AEMD,"Aethlon Medical, Inc.",Healthcare,Medical Devices,United States,USD,NCM,https://www.aethlonmedical.com,0.3985,5554014,-2542485,N/A,-0.60378784,N/A,0.6376,N/A,0.625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5206360,-9394960,9072379,0.651,869945,N/A,9.985,4.486,4.261,1.755,2.35,0.24,1578445,546550,N/A,-0.75460124,0.00541,0.01847,0.98,7.1,7.0,7.05,N/A,2,-0.50463,-1.05377,0.239,-3.85,-0.66,N/A
AENT,Alliance Entertainment Holding Corporation,Communication Services,Entertainment,United States,USD,NCM,https://www.aent.com,4.32,220049584,326291968,N/A,12.342858,N/A,2.511628,0.19995728,1.72,21.651,-0.041,N/A,0.02037,0.11712,0.0026800002,0.00416,N/A,N/A,N/A,N/A,N/A,57535124,55773000,1129000,0.022,109833000,N/A,125.339,1.326,0.632,0.405,4.99,0.651,133463,41402,N/A,3.1711712,0.9383,0.00291,0.71,6.0,5.25,5.625,N/A,2,0.02831,0.05481,14.554,-0.06,N/A,1100482944
AENTW,Alliance Entertainment Holding Corporation,Communication Services,Entertainment,United States,USD,NCM,https://www.aent.com,0.121,N/A,N/A,N/A,N/A,N/A,0.07034884,N/A,1.72,21.651,-0.041,N/A,0.02037,0.11712,0.0026800002,0.00416,N/A,N/A,N/A,N/A,N/A,57535124,55773000,1129000,0.022,109833000,N/A,125.339,1.326,0.632,0.405,0.1544,0.121,N/A,15840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02831,0.05481,N/A,N/A,N/A,1100482944
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,NYQ,https://www.aeo-inc.com,18.2,3495565056,4649793024,14.56,9.419315,N/A,2.0625567,0.64554685,8.824,27.689,0.075,0.568,0.12458,0.39382,0.07831,0.04581,0.5,0.0273,0.38,2.89,1728604800,383513760,472959008,191836992,0.999,1323025024,N/A,78.084,1.572,0.533,1.5,26.44,15.92,4208304,2407488,N/A,-0.071902096,0.061,1.04265,4.42,34.0,17.0,24.0,2.8,10,0.08041,0.14731,6.893,1.25,1.94,5414889984
AEON,"AEON Biopharma, Inc.",Healthcare,Biotechnology,United States,USD,ASE,https://www.aeonbiopharma.com,0.6118,24179682,38520296,N/A,-0.8866667,N/A,N/A,N/A,-0.714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-24595624,-43398000,3442000,0.087,14688000,N/A,N/A,0.385,0.33,0.397,17.17,0.604,135938,226618,N/A,-0.84424376,0.36641997,0.24974,0.78,5.0,5.0,5.0,N/A,1,-5.9768596,N/A,-0.878,-0.14,-0.69,N/A
AEP,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,United States,USD,NMS,https://www.aep.com,93.76,49933295616,93721526272,18.827309,16.036478,N/A,1.8756127,2.547331,49.989,37.095,0.015,-0.016,0.37028,0.45083,0.25792998,0.13464,3.72,0.0399,0.7097,3.52,1731024000,-1226174976,6413400064,474400000,0.891,44221198336,N/A,165.878,0.565,0.3,0.539,105.18,75.22,2800851,2570374,N/A,0.21152604,0.00037999998,0.80844,2.95,116.0,86.0,101.09,2.81818,18,0.026129998,0.10182,12.912,4.98,5.89,19602200576
AER,AerCap Holdings N.V.,Industrials,Rental & Leasing Services,Ireland,USD,NYQ,https://www.aercap.com,95.13,18049110016,62169014272,7.6717744,7.8426876,N/A,1.0493166,2.3088806,90.659,40.199,0.03,-0.599,0.52136004,0.57967997,0.46147,0.32406,1.0,0.0106,0.0403,N/A,1731456000,-1829526400,5551903232,3810194944,20.62,48498540544,N/A,289.501,1.982,1.534,1.829,99.68,66.34,1098596,1229353,N/A,0.3869369,0.03402,0.91373,1.32,130.0,103.0,112.375,1.5,8,0.034760002,0.153,15.254,12.4,12.24,7817255936
AERT,"Aeries Technology, Inc",Industrials,Consulting Services,Singapore,USD,NCM,https://aeriestechnology.com,1.19,52955480,65761512,119.00001,N/A,N/A,N/A,0.7269511,-0.005,1.652,0.021,N/A,-0.13376,0.29108,-0.98517996,0.0057,N/A,N/A,N/A,N/A,N/A,18936876,-6120000,4197000,0.094,15406000,N/A,1672.747,0.87,0.698,-0.42,3.12,1.125,54136,10702,N/A,-0.4915254,0.82171,0.05391,1.4,N/A,N/A,N/A,N/A,N/A,-0.15296,0.18049999,-6.749,0.01,N/A,72846000
AERTW,"Aeries Technology, Inc",Industrials,Consulting Services,Singapore,USD,NCM,https://aeriestechnology.com,0.0425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.005,1.652,0.021,N/A,-0.13376,0.29108,-0.98517996,0.0057,N/A,N/A,N/A,N/A,N/A,18936876,-6120000,4197000,0.094,15406000,N/A,1672.747,0.87,0.698,-0.42,0.0425,0.0425,N/A,463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15296,0.18049999,N/A,N/A,N/A,72846000
AES,The AES Corporation,Utilities,Utilities - Diversified,United States,USD,NYQ,https://www.aes.com,14.0,9954377728,43377377280,9.459459,6.8157697,N/A,3.0257187,0.8103531,4.627,17.668,-0.042,1.206,0.27141002,0.19440001,0.20158,0.08344,0.69,0.0507,0.4746,3.07,1730419200,-8318249984,2388999936,1980999936,2.786,30150000640,N/A,352.879,0.851,0.311,1.09,22.21,13.27,10077315,13485997,N/A,-0.17695475,0.00455,0.98474,2.71,25.0,16.0,21.21091,1.78571,11,0.028369999,-0.02549,13.011,1.48,2.03,12284000256
AESI,Atlas Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services,United States,USD,NYQ,https://atlas.energy,20.25,3087618816,2744826624,29.347826,9.300082,N/A,2.126654,3.3352368,9.522,8.553,0.931,-0.93,0.28295,0.35102,0.08606,0.087799996,0.96,0.045500003,1.2464,N/A,1730937600,-203835872,271110016,78637000,0.713,495684000,N/A,47.38,1.226,1.002,N/A,24.93,15.55,876547,981559,N/A,0.23725832,0.42708,0.57152003,9.69,28.0,19.0,23.68182,1.6,11,0.06454,0.08337,10.479,0.69,1.98,925756992
AESR,Anfield U.S. Equity Sector Rotation ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,28.799957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.86,12.913,20298,11775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AETH,Bitwise Ethereum Strategy ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.61,28.33,7732,18812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AEVA,"Aeva Technologies, Inc.",Technology,Software - Infrastructure,United States,USD,NYQ,https://www.aeva.com,3.77,203138160,77322784,N/A,-1.7534883,N/A,1.5701791,25.45591,2.401,0.153,1.778,N/A,N/A,-0.48033002,-16.83378,N/A,N/A,N/A,N/A,N/A,N/A,-50019752,-113349000,134816992,2.502,4691000,N/A,3.629,4.322,4.028,1.369,7.25,2.201,263776,311229,N/A,0.40510952,0.37886003,0.45201,14.19,6.0,4.87,5.4675,1.75,4,-0.42973998,-0.85758,-0.537,-3.12,-2.21,7980000
AEYE,"AudioEye, Inc.",Technology,Software - Application,United States,USD,NCM,https://www.audioeye.com,26.16,318579104,325996960,N/A,38.28311,N/A,42.815056,9.553169,0.611,2.824,0.139,N/A,0.01853,0.78874,0.02723,-0.098929994,N/A,N/A,N/A,N/A,N/A,3483375,2999000,5478000,0.45,9607000,N/A,130.672,0.837,0.761,1.024,34.85,3.97,159407,249426,N/A,5.3229666,0.47841,0.24854,5.49,37.0,32.5,34.625,1.5,4,-0.00601,-0.43652,527.503,-0.27,0.08,33348000
AFB,"AllianceBernstein National Municipal Income Fund, Inc.",Financial Services,Asset Management,United States,USD,NYQ,https://www.alliancebernstein.com/funds/us/closed-end/fixed-income/national-municipal-income-fund.htm,11.37,326829504,557407936,59.842106,N/A,N/A,0.93227285,12.826619,12.196,0.886,0.065,0.174,N/A,1.0,0.85942,0.21123,0.48,0.042,2.0627,4.32,1730937600,9582564,11346640,43,N/A,232015312,N/A,66.181,2.723,2.723,0.552,11.95,10.13,60531,54869,N/A,0.11909449,N/A,0.62863,0.14,N/A,N/A,N/A,N/A,N/A,0.023239998,0.01523,N/A,0.19,N/A,25480566
AFBI,"Affinity Bancshares, Inc.",Financial Services,Banks - Regional,United States,USD,NCM,https://myaffinitybank.com,21.48,137738992,143998496,25.270588,N/A,N/A,1.072927,4.5011272,20.02,4.772,0.06,0.04,N/A,N/A,0.28521,0.18329,N/A,N/A,N/A,N/A,N/A,N/A,7735000,52299000,8.156,58815000,N/A,N/A,N/A,N/A,0.514,22.21,14.02,7576,3005,N/A,0.5035063,0.28802,0.2306,3.45,N/A,N/A,N/A,N/A,N/A,0.0064700004,0.045440003,N/A,0.85,N/A,30601000
AFCG,Advanced Flower Capital Inc.,Real Estate,REIT - Mortgage,United States,USD,NGM,https://advancedflowercapital.com,9.25,191170672,229140944,12.671232,6.3247867,N/A,0.9822661,4.4296384,9.417,2.11,-0.388,-0.851,N/A,1.0,0.71553004,0.19898,1.32,0.1429,2.6301,N/A,1727654400,N/A,25574228,122163728,5.565,148461936,N/A,72.047,5.085,5.079,N/A,10.88,7.45243,178163,177408,N/A,0.2118169,0.18954,0.38112998,3.03,13.0,9.0,11.66667,2.0,3,0.01396,0.0208,N/A,0.73,1.63,43157172
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,United States,USD,NYQ,https://www.afginc.com,142.01,11919082496,12387475456,13.334272,11.957055,N/A,2.5314176,1.5056951,56.099,94.463,0.108,0.032,0.16952999,0.1972,0.11092,0.11306,3.2,0.0223,0.26639998,1.96,1731628800,-33375000,1234000000,1400999936,16.692,1720000000,N/A,36.534,2.012,0.907,0.778,144.81,108.4,300590,348592,N/A,0.30093443,0.17743999,0.6489,3.15,155.0,132.0,146.2,2.5,5,0.02491,0.20601,9.231,10.65,11.79,7916000256
