Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
GRPN,"Groupon, Inc.",Communication Services,Internet Content & Information,United States,USD,NMS,https://www.groupon.com,9.2,365863744,411288672,13.333333,8.440367,N/A,9.145128,0.73188263,1.006,13.442,-0.095,N/A,0.02848,0.89705,-0.04097,0.03866,N/A,N/A,N/A,N/A,N/A,30870876,43431000,159710000,4.016,232756000,N/A,578.851,0.933,0.766,1.767,19.56,7.75,1382192,1687745,N/A,-0.19201523,0.13727,0.7504,7.37,21.0,8.0,15.33333,2.33333,3,0.01973,N/A,28.893,0.69,0.58,499894016
GRRR,Gorilla Technology Group Inc.,Technology,Software - Infrastructure,United Kingdom,USD,NCM,https://www.gorilla-technology.com,4.35,50509588,68631920,1.5263158,17.4,N/A,0.7009346,0.6398451,6.206,9.55,2.216,N/A,0.40744,0.75018,0.32903,0.28347,N/A,N/A,N/A,N/A,N/A,-20193672,-8667668,12762541,1.099,35877828,N/A,49.792,1.724,1.193,0.738,13.0,2.09,744714,929764,N/A,-0.44079888,0.101110004,0.07241,0.81,11.0,9.0,10.0,N/A,2,0.19752,0.44252998,2.134,2.85,0.31,78940344
GRRRW,Gorilla Technology Group Inc.,Technology,Software - Infrastructure,United Kingdom,USD,NCM,https://www.gorilla-technology.com,0.0559,N/A,N/A,N/A,N/A,N/A,0.009007412,N/A,6.206,9.55,2.216,N/A,0.40744,0.75018,0.32903,0.28347,N/A,N/A,N/A,N/A,N/A,-20193672,-8667668,12762541,1.099,35877828,N/A,49.792,1.724,1.193,0.738,0.0573,0.0478,N/A,28875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19752,0.44252998,N/A,N/A,N/A,78940344
GRTS,"Gritstone bio, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://gritstonebio.com,0.0322,3803110,49250480,N/A,-0.032857142,N/A,0.17127661,0.26030868,0.188,0.118,-0.529,N/A,N/A,N/A,-29.9544,N/A,N/A,N/A,N/A,N/A,N/A,-66164624,-110973000,55712000,0.472,102494000,N/A,461.914,2.54,2.339,0.496,3.17,0.0126,17684286,55246959,N/A,-0.9834426,0.019129999,0.29033002,6.24,1.0,1.0,1.0,3.0,1,-0.46713,-2.01938,-0.381,-1.09,-0.98,14610000
GRVY,"Gravity Co., Ltd.",Communication Services,Electronic Gaming & Multimedia,South Korea,USD,NGM,https://www.gravity.co.kr,65.0,451678496,-499566379008,7.5493617,N/A,N/A,0.0009753625,0.0008195674,66641.89,79310.13,-0.504,-0.721,0.17413999,0.34533,0.088520005,0.16325001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,504352014336,72580.12,3631000064,N/A,0.713,6.058,5.958,1.334,88.85,57.37,32276,44833,N/A,-0.082957745,0.59314996,0.14765,0.41,N/A,N/A,N/A,N/A,N/A,0.09932999,0.19503,-5.205,8.61,N/A,551118176256
GRWG,GrowGeneration Corp.,Consumer Cyclical,Specialty Retail,United States,USD,NCM,https://www.growgeneration.com,1.85,109602328,89375240,N/A,-7.4,N/A,0.7654117,0.54560554,2.417,3.31,-0.102,N/A,-0.10953,0.25029,-0.1717,-0.26624,N/A,N/A,N/A,N/A,N/A,6777125,-4229000,55223000,0.932,39143000,N/A,27.341,4.995,2.671,3.134,3.38,1.552,531157,1186164,N/A,-0.3455882,0.073130004,0.4943,9.44,4.0,2.25,3.41667,2.0,3,-0.09689,-0.31164,-4.062,-0.88,-0.25,200882000
GRYP,"Gryphon Digital Mining, Inc.",Financial Services,Capital Markets,United States,USD,NCM,https://gryphondigitalmining.com,0.6551,33478820,45415972,N/A,-0.66846937,N/A,N/A,1.3625339,-0.041,0.69,0.044,N/A,-0.015470001,0.32676998,-1.06364,-1.4170799,N/A,N/A,N/A,N/A,N/A,8736000,-447000,1350000,0.033,19073000,N/A,N/A,0.128,0.053,N/A,10.3,0.383,603674,1248094,N/A,-0.8848276,0.63768,0.06364,0.56,N/A,N/A,N/A,N/A,N/A,-0.39855,-17.73765,-119.516,-0.31,-0.98,24571000
GSBC,"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.greatsouthernbank.com,62.62,731075968,1147018112,12.326772,12.206627,N/A,1.1950153,3.404645,52.401,18.327,-0.035,0.06,N/A,N/A,0.38522997,0.27956,1.6,0.025899999,0.315,2.79,1727654400,N/A,48093000,214678000,18.388,640313024,N/A,N/A,N/A,N/A,0.64,68.02,48.19,23990,23114,N/A,0.17605639,0.26635,0.4448,7.42,63.0,62.0,62.33333,N/A,3,0.010190001,0.10497,N/A,5.08,5.13,214728992
GSHD,"Goosehead Insurance, Inc",Financial Services,Insurance - Diversified,United States,USD,NMS,https://www.goosehead.com,122.18,4533940736,3030931200,174.54286,57.35773,N/A,51.035923,16.045713,2.394,11.444,0.1,0.051,0.16382,0.41004002,0.20831,0.06792,N/A,N/A,N/A,N/A,1628208000,60314876,72432000,47544000,1.949,154248000,N/A,6870.735,1.551,1.384,1.324,124.405,50.47,258476,163210,N/A,0.63738954,0.03689,1.10878,13.12,145.0,44.0,105.33333,2.6,9,0.06372,7.673,65.476,0.7,2.13,282564000
GSIT,"GSI Technology, Inc.",Technology,Semiconductors,United States,USD,NMS,https://gsitechnology.com,2.95,75182224,61574296,N/A,-5.3636365,N/A,2.2588055,3.818101,1.306,0.777,-0.203,N/A,-1.06815,0.4954,-1.1490101,-0.77711,N/A,N/A,N/A,N/A,N/A,-10656375,-18799000,18356000,0.72,10100000,N/A,30.345,4.85,3.815,0.939,6.02,1.88,158779,130721,N/A,0.19130433,0.21100001,0.13224,2.64,N/A,N/A,N/A,N/A,N/A,-0.27125,-0.38911998,-2.928,-0.6,-0.55,19691000
GSIW,Garden Stage Limited,Financial Services,Capital Markets,Hong Kong,USD,NCM,https://www.gardenstage-ky.com,0.7065,11039062,8139695,N/A,N/A,N/A,1.189394,7.837632,0.594,0.103,-0.684,N/A,N/A,-0.50441,-5.83134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7090770,2665852,0.171,289922,N/A,3.122,1.726,0.497,N/A,15.99,0.623,3711658,63194,N/A,-0.9340196,0.61684,0.01678,0.04,N/A,N/A,N/A,N/A,N/A,-0.3089,-0.81718004,N/A,-0.34,N/A,1408469
GSM,Ferroglobe PLC,Basic Materials,Other Industrial Metals & Mining,United Kingdom,USD,NCM,https://www.ferroglobe.com,4.52,849240192,938931968,21.52381,9.319588,N/A,0.9296586,0.51394814,4.862,8.785,0.04,-0.524,0.117510006,0.40938,0.093660004,0.02454,0.05,0.0116,0.1857,N/A,1734652800,142722624,239908000,123713000,0.657,218948992,N/A,23.91,1.829,0.892,1.871,6.78,4.0,1298869,815213,N/A,-0.10040158,0.36515,0.5237,1.43,11.0,7.0,9.0,1.0,2,0.04695,0.048649997,4.836,0.21,0.47,1652385024
GSMGW,"Cheer Holding, Inc.",Communication Services,Advertising Agencies,China,USD,NCM,https://ir.gsmg.co,0.0015,N/A,N/A,0.0027777776,N/A,N/A,5.4017073e-05,N/A,27.769,15.731,0.054,0.059,0.22986999,0.73396003,0.16379999,0.21896,N/A,N/A,N/A,N/A,N/A,-18500,8254000,186088992,18.064,8641000,N/A,3.02,6.905,5.847,-0.887,0.0015,0.0015,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06716,0.13158,N/A,0.54,N/A,155947008
GSUN,Golden Sun Health Technology Group Limited,Consumer Defensive,Education & Training Services,China,USD,NCM,https://www.jtyjyjt.com,2.89,5724917,8353706,N/A,N/A,N/A,2.166417,0.90342104,1.334,3.258,0.051,N/A,-0.49508,0.34473,-0.32053003,-0.61083,N/A,N/A,N/A,N/A,N/A,-9288556,-7219882,2087081,1.054,4568720,N/A,177.609,0.929,0.273,2.48,11.2,2.21,65650,5499,N/A,-0.42307693,0.19899,0.00889,0.6,N/A,N/A,N/A,N/A,N/A,-0.10739,-0.8578,-2.663,-2.01,N/A,6336931
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,United States,USD,NMS,https://www.goodyear.com,9.29,2646906880,11897221120,N/A,5.9920793,N/A,0.55782396,0.13896713,16.654,66.656,-0.062,N/A,0.094610006,0.1972,0.05348,-0.01559,N/A,N/A,N/A,2.81,1580428800,-164500000,645000000,905000000,3.176,10058999808,N/A,205.118,1.141,0.549,1.699,15.24,7.27,5302836,3407559,N/A,-0.3567376,0.07682,0.86864,4.48,19.0,9.2,13.43333,2.55556,6,0.02187,-0.0612,6.602,-1.04,1.41,19047000064
GTBP,"GT Biopharma, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.gtbiopharma.com,3.01,6725333,-2723762,N/A,-0.2787037,N/A,0.555966,N/A,5.414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8036375,-11710000,9249000,4.139,N/A,N/A,N/A,2.465,2.46,0.57,10.66,1.92,18315,5731,N/A,-0.56060606,0.121479996,0.67517,0.71,N/A,N/A,N/A,N/A,N/A,-0.60592,-1.31481,N/A,-7.39,-10.8,N/A
GTEC,Greenland Technologies Holding Corporation,Industrials,Specialty Industrial Machinery,United States,USD,NCM,https://ir.gtec-tech.com,2.22,30179790,11807565,N/A,7.3999996,N/A,0.6026059,0.33401248,3.684,6.674,-0.023,0.889,-0.23615,0.27166,0.17319,-0.13914,N/A,N/A,N/A,N/A,N/A,25825464,5764914,22624072,1.664,2023122,N/A,3.442,1.601,1.18,1.476,3.84,1.36,126160,24015,N/A,-0.053941905,0.47175,0.11321,1.45,13.0,13.0,13.0,N/A,1,-0.10479,-0.29106,-0.553,-0.94,0.3,90355280
GTI,Graphjet Technology,Basic Materials,Other Industrial Metals & Mining,Malaysia,USD,NGM,https://www.graphjettech.com,2.92,428483712,427790496,N/A,N/A,N/A,N/A,N/A,-0.052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-11088163,-4351093,259000,0.002,1766000,N/A,N/A,0.171,0.105,-0.272,14.0,1.87,109657,14508,N/A,-0.74200714,0.71351,0.00035999998,1.68,N/A,N/A,N/A,N/A,N/A,-1.3832401,N/A,-29.283,-0.01,N/A,N/A
GTIM,Good Times Restaurants Inc.,Consumer Cyclical,Restaurants,United States,USD,NCM,https://www.goodtimesburgers.com,2.68,28817504,70803664,26.800001,134.0,N/A,0.89452606,0.20464942,2.996,12.523,0.065,0.714,0.0379,0.10985,0.03808,0.00805,N/A,N/A,N/A,N/A,N/A,3967500,7994000,4819000,0.448,46613000,N/A,141.175,0.466,0.339,1.868,3.45,2.15,12258,5360,N/A,0.043650746,0.25061,0.11931,3.78,N/A,N/A,N/A,N/A,N/A,0.01042,0.04343,13.267,0.1,0.02,140814000
GTLB,GitLab Inc.,Technology,Software - Infrastructure,United States,USD,NMS,https://about.gitlab.com,64.8,10395540480,8937459712,N/A,98.90261,N/A,16.1717,15.627269,4.007,4.226,0.308,N/A,-0.24475001,0.89294,-0.22036,-0.54617,N/A,N/A,N/A,N/A,N/A,387232992,68727000,1083104000,6.748,324000,N/A,0.047,1.971,1.872,0.447,78.53,40.72,1814717,4650181,N/A,0.32093513,0.037469998,0.8271,3.38,80.0,50.0,66.93037,1.5,27,-0.081190005,-0.48253,-54.895,-2.34,0.64,665217984
GTX,Garrett Motion Inc.,Consumer Cyclical,Auto Parts,Switzerland,USD,NMS,https://www.garrettmotion.com,8.2,1751208320,3102328576,6.721311,6.074074,N/A,N/A,0.4897115,-3.624,15.559,-0.14,0.053,0.15772,0.19910999,0.13801,0.06544,N/A,N/A,N/A,N/A,N/A,249000000,412000000,96000000,0.45,1524000000,N/A,N/A,0.935,0.612,1.171,10.16,7.13,779717,2423136,N/A,0.037037015,0.0058099995,0.94684,7.51,12.0,12.0,12.0,N/A,2,0.12615,N/A,5.501,1.22,1.29,3576000000
GURE,"Gulf Resources, Inc.",Basic Materials,Chemicals,China,USD,NMS,https://www.gulfresourcesinc.com,0.57,6114333,4696068,N/A,N/A,N/A,0.0297899,0.37222978,19.134,1.552,-0.702,N/A,-2.4205298,-0.99443,-14.39932,N/A,N/A,N/A,N/A,N/A,N/A,-75348200,-44575548,10367539,0.966,8648907,N/A,5.182,1.093,0.636,0.183,1.79,0.51,74736,26992,N/A,-0.57142854,0.33847,0.030550001,0.35,N/A,N/A,N/A,N/A,N/A,-0.13172,-0.45718,-0.118,-9.26,N/A,16426232
GUTS,"Fractyl Health, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://fractyl.com,2.06,99083728,77350824,N/A,-0.80784315,N/A,1.9694072,1021.48175,1.046,0.003,-0.611,N/A,N/A,0.46392,-1699.5714,N/A,N/A,N/A,N/A,N/A,N/A,-36660752,-59086000,84664000,1.76,62931000,N/A,125.057,5.577,5.387,N/A,14.5,1.74,375488,209085,N/A,-0.8396887,0.04838,0.88121,6.02,18.0,13.0,15.5,1.33333,2,-0.55321,-2.8616102,-0.957,-1.58,-2.48,97000
GV,Visionary Holdings Inc.,Consumer Defensive,Education & Training Services,Canada,USD,NCM,https://visiongroupca.com,1.59,6001073,68516360,4.96875,N/A,N/A,0.30778167,0.6397061,5.166,2.905,-0.326,N/A,0.012150001,0.27074,-0.09435,0.10905,N/A,N/A,N/A,N/A,N/A,-941967,-4103676,620910,0.168,63468776,N/A,357.652,0.03,0.01,1.712,8.85,1.0,1340214,198124,N/A,-0.31555557,0.53758997,0.00824,0.37,N/A,N/A,N/A,N/A,N/A,-0.01581,0.0635,600.994,0.32,N/A,9380985
GVH,Globavend Holdings Limited,Industrials,Integrated Freight & Logistics,Australia,USD,NCM,https://www.globavend.com,0.69,10302459,6862089,6.9,N/A,N/A,2.3154361,0.5863415,0.298,1.282,-0.108,0.831,0.10564999,0.16211,0.13756,0.08681,N/A,N/A,N/A,N/A,N/A,118623,599503,3622114,0.248,100453,N/A,2.301,3.188,2.982,N/A,2.57,0.471,39385,119085,N/A,-0.52948976,0.78255,0.00259,1.57,N/A,N/A,N/A,N/A,N/A,0.244,0.53382,3.696,0.1,N/A,17570748
GVP,"GSE Systems, Inc.",Technology,Software - Application,United States,USD,NCM,https://www.gses.com,4.59,16039893,16181997,N/A,-2.6228573,N/A,5.470799,0.35812125,0.839,15.391,-0.053,N/A,-0.05481,0.29494,0.03011,-0.15899,N/A,N/A,N/A,N/A,N/A,4159375,2536000,1254000,0.361,1501000,N/A,54.11,0.674,0.62,1.374,5.38,1.21,90691,131490,N/A,0.42546582,0.19584,0.12813,0.38,N/A,N/A,N/A,2.0,N/A,-0.08579001,-1.38098,-6.591,-2.51,-1.75,44789000
GWAV,"Greenwave Technology Solutions, Inc.",Industrials,Waste Management,United States,USD,NCM,https://www.gwav.com,0.305,6825534,-8338247,N/A,N/A,N/A,N/A,0.20317137,-39.384,24.286,-0.163,N/A,-0.31932,0.25457,-1.13693,-0.63654,N/A,N/A,N/A,N/A,N/A,-15225253,-16971908,24303114,1.202,9063137,N/A,16.163,2.098,1.952,1.7,154.5,0.285,1256907,1159945,N/A,-0.99602723,0.12873,0.08766,0.43,N/A,N/A,N/A,N/A,N/A,-0.18393,-0.65678,0.777,-24.7,N/A,33594960
GWRS,"Global Water Resources, Inc.",Utilities,Utilities - Regulated Water,United States,USD,NGM,https://www.gwresources.com,13.09,317060736,419585888,48.48148,44.372883,N/A,6.4930553,6.1198006,2.016,2.145,-0.015,0.101,0.41431,0.74281,0.27819002,0.12525,0.3,0.0234,1.1137,2.24,1731456000,-7559000,18527000,18145000,0.749,126483000,N/A,258.969,1.625,1.474,0.962,13.98,11.41,23231,24234,N/A,0.07983196,0.52427,0.30674,5.15,18.0,15.6,16.8,1.5,2,0.01594,0.13254,19.547,0.27,0.29,51809000
GXAI,Gaxos.ai Inc.,Communication Services,Electronic Gaming & Multimedia,United States,USD,NCM,https://gaxos.ai,1.28,3674585,-2983228,N/A,N/A,N/A,0.36930177,13362.127,3.466,N/A,N/A,N/A,N/A,1.0,-13100.705,N/A,N/A,N/A,N/A,N/A,N/A,-2346747,-3384601,4671053,3.902,N/A,N/A,N/A,12.466,11.913,N/A,19.2,1.01,1878569,377003,N/A,-0.7405063,0.119399995,0.02236,0.32,N/A,N/A,N/A,N/A,N/A,-0.43195,-0.69275004,0.831,-2.75,N/A,275
GYRE,"Gyre Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.gyretx.com,11.75,1008412096,1249466240,N/A,25.543478,N/A,N/A,9.0370035,-0.207,1.464,-0.14,-0.705,0.17996,0.96251,0.12932,-0.77042997,N/A,N/A,N/A,N/A,N/A,8442836,8333000,25100000,0.293,1956000,N/A,2.095,3.436,2.871,N/A,30.4,8.26,56833,91297,N/A,-0.33487892,0.74704003,0.01502,11.66,N/A,N/A,N/A,N/A,N/A,0.10181,-0.82741,62.221,-1.04,0.46,111587000
GYRO,"Gyrodyne, LLC",Real Estate,Real Estate Services,United States,USD,NCM,https://www.gyrodyne.com,8.7401,19222190,38327972,41.619526,N/A,N/A,0.25306484,7.0204735,34.537,1.847,-0.018,N/A,-1.12521,0.41651002,-1.21296,-1.37054,N/A,N/A,N/A,N/A,1498176000,N/A,-3440937,8012484,5.404,17936960,N/A,69.24,N/A,N/A,0.521,11.96,7.65,2565,530,N/A,0.055617332,0.29373,0.37722,1.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.441,0.21,N/A,2738019
HAFC,Hanmi Financial Corporation,Financial Services,Banks - Regional,United States,USD,NMS,https://www.hanmi.com,25.75,777557312,944107136,12.379808,11.343613,N/A,1.0485809,3.3404963,24.557,7.737,-0.078,-0.206,N/A,N/A,0.37583,0.27125,1.0,0.0394,0.48080003,4.8,1730678400,N/A,45800000,293051008,9.768,476660000,N/A,N/A,N/A,N/A,0.826,26.3,14.45,200806,118627,N/A,0.53543305,0.01741,0.92208,2.11,30.0,21.0,24.5,2.33333,5,0.00838,0.09019,N/A,2.08,2.23,232767008
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,United States,USD,NMS,https://www.hain.com,8.05,726062464,1428754432,N/A,14.087464,N/A,0.75107294,0.42563012,10.718,18.988,-0.072,N/A,0.07916,0.22016001,0.02149,-0.049439996,N/A,N/A,N/A,N/A,N/A,104808496,91538000,59861000,0.664,819374976,N/A,85.027,2.009,0.884,0.743,11.68,5.69,1414141,2111233,N/A,-0.32728922,0.00947,1.0441201,6.51,15.0,8.0,9.71231,2.42857,13,0.02621,-0.08673,10.581,-0.94,0.57,1705853056
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://halozyme.com,45.7,5814274048,6690510336,15.132451,9.75716,N/A,12.840686,6.1373763,3.559,7.431,0.343,0.721,0.58373,0.73653,0.56259,0.41428003,N/A,N/A,N/A,N/A,N/A,339287264,402951008,666305984,5.237,1534909056,N/A,339.054,10.357,8.749,1.29,65.53,33.15,1591263,1268638,N/A,0.13323426,0.01079,1.00323,7.75,75.0,50.0,62.44444,2.2,9,0.14867,1.11832,12.099,3.02,4.84,947355008
HAO,Haoxi Health Technology Limited,Communication Services,Advertising Agencies,China,USD,NCM,https://www.haoximedia.com,0.249,12507021,1799830,6.225,N/A,N/A,0.7114286,0.25777128,0.35,1.586,0.312,-0.037,0.03561,0.05669,0.03593,0.026619999,N/A,N/A,N/A,N/A,N/A,-4165625,-747576,6655734,0.206,1201564,N/A,10.66,3.978,1.841,N/A,10.6,0.145,4948928,3709681,N/A,-0.9573864,0.35226002,0.042280003,0.32,N/A,N/A,N/A,N/A,N/A,0.107480004,0.20121999,1.042,0.04,N/A,48519836
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,United States,USD,NMS,https://shop.hasbro.com/en-in,61.91,8636506112,11460362240,N/A,13.966248,N/A,6.7089295,1.9978962,9.228,31.043,-0.148,N/A,0.17863001,0.56519,0.23562,-0.14833,2.8,0.045300003,3.2557998,3.81,1732060800,1244424960,978300032,1185100032,8.495,3994800128,N/A,305.016,1.472,1.183,0.619,73.46,44.85,1320668,1495040,N/A,0.34019506,0.06028,0.85975,2.92,95.0,64.0,79.58643,1.73333,14,0.047319997,-0.36224997,14.841,-4.64,4.43,4322800128
HAYN,"Haynes International, Inc.",Industrials,Metal Fabrication,United States,USD,NMS,https://www.haynesintl.com,60.99,779757184,861170048,21.031034,17.458986,N/A,1.7124807,1.2692723,35.615,48.59,0.07,-0.074,0.11647,0.17424,0.0793,0.06105,0.88,0.014400001,0.3034,2.49,1724976000,19053876,41886000,11770000,0.927,98435000,N/A,21.768,7.742,1.798,1.388,61.01,47.77,163403,942498,N/A,0.23212123,0.022909999,1.0703701,4.54,N/A,N/A,N/A,3.0,N/A,0.04892,0.08665,12.036,2.9,3.56,614334016
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,United States,USD,NMS,https://www.huntington.com,17.62,25598513152,30985615360,17.106798,13.163203,N/A,1.405552,3.8263848,12.536,4.613,-0.012,-0.057,N/A,N/A,0.37835,0.24709,0.62,0.0355,0.6019,4.79,1734480000,N/A,1228999936,13786999808,9.49,16952000512,N/A,N/A,N/A,N/A,1.057,17.97,10.73,13499811,21514576,N/A,0.6056986,0.00932,0.85793,2.32,22.0,15.0,17.63667,2.15,18,0.00865,0.08545,N/A,1.03,1.34,6689999872
HBANL,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,United States,USD,NMS,https://www.huntington.com,26.11,N/A,43305455616,N/A,N/A,N/A,2.0828016,N/A,12.536,4.613,-0.012,-0.057,N/A,N/A,0.37835,0.24709,1.72,0.066199996,N/A,N/A,1735603200,N/A,1228999936,13786999808,9.49,16952000512,N/A,N/A,N/A,N/A,1.057,26.54,22.845,27598,14543,N/A,0.12191963,N/A,0.37765,1.46,N/A,N/A,N/A,N/A,N/A,0.00865,0.08545,N/A,N/A,N/A,6689999872
HBANM,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,United States,USD,NMS,https://www.huntington.com,23.2,N/A,38685515776,29.820053,N/A,N/A,1.8506701,N/A,12.536,4.613,-0.012,-0.057,N/A,N/A,0.37835,0.24709,1.43,0.0626,N/A,N/A,1731628800,N/A,1228999936,13786999808,9.49,16952000512,N/A,N/A,N/A,N/A,1.057,25.02,19.5,17968,23944,N/A,0.15877867,N/A,0.14858,0.37,N/A,N/A,N/A,N/A,N/A,0.00865,0.08545,N/A,0.778,N/A,6689999872
HBANP,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,United States,USD,NMS,https://www.huntington.com,19.11,N/A,33237473280,24.562983,N/A,N/A,1.5244098,N/A,12.536,4.613,-0.012,-0.057,N/A,N/A,0.37835,0.24709,1.13,0.0591,N/A,N/A,1735603200,N/A,1228999936,13786999808,9.49,16952000512,N/A,N/A,N/A,N/A,1.057,20.74,17.08,39355,53708,N/A,0.09499133,N/A,0.19621,0.46,N/A,N/A,N/A,N/A,N/A,0.00865,0.08545,N/A,0.778,N/A,6689999872
HBCP,"Home Bancorp, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.home24bank.com,48.91,395001056,483339936,10.844789,10.781034,N/A,1.003241,3.0333595,48.752,16.352,0.011,-0.031,N/A,N/A,0.3701,0.27752,1.04,0.0216,0.2217,2.67,1730073600,N/A,53086000,138840000,17.192,233882000,N/A,N/A,N/A,N/A,0.684,52.39,33.3,18622,12648,N/A,0.30545747,0.14548,0.47014,2.44,54.5,50.0,51.5,2.66667,3,0.01069,0.09783,N/A,4.51,4.54,130219000
HBIO,"Harvard Bioscience, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,NGM,https://www.harvardbioscience.com,2.16,94211856,135556896,N/A,12.0,N/A,1.4419225,0.9639817,1.498,2.258,-0.134,N/A,0.02949,0.58731997,-0.07715,-0.14571,N/A,N/A,N/A,N/A,N/A,6056750,4018000,4569000,0.105,45914000,N/A,70.289,2.057,0.765,1.313,5.56,1.99,132976,244479,N/A,-0.53648067,0.077659994,0.73883003,3.22,7.0,5.5,6.25,1.0,2,-0.0198,-0.20401,47.036,-0.33,0.15,97732000
HBNC,"Horizon Bancorp, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.horizonbank.com,18.28,799113856,1819357440,38.083336,10.848665,N/A,1.0586056,4.3496766,17.268,4.205,0.069,0.108,N/A,N/A,0.35124,0.114829995,0.64,0.0354,1.3333,4.01,1728000000,N/A,N/A,235568992,5.389,1255869952,N/A,N/A,N/A,N/A,1.024,18.86,10.65,159236,237181,N/A,0.62062776,0.029590001,0.68914,3.99,22.0,17.0,19.4,2.0,5,0.00266,0.02913,N/A,0.48,1.68,183718000
HBT,"HBT Financial, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://ir.hbtfinancial.com,23.88,753638464,700521216,10.854545,11.081206,N/A,1.4016551,3.5492733,17.037,6.714,-0.025,-0.079,N/A,N/A,0.46233,0.32945,0.76,0.0322,0.3364,N/A,1730678400,N/A,85072000,183392992,5.811,138482000,N/A,N/A,N/A,N/A,0.854,25.35,17.75,29338,23335,N/A,0.2219348,0.60235,0.24763,2.51,26.0,23.0,24.5,N/A,4,0.01402,0.14076,N/A,2.2,2.15,212336000
HCAT,"Health Catalyst, Inc.",Healthcare,Health Information Services,United States,USD,NMS,https://www.healthcatalyst.com,7.66,466093376,443169056,N/A,18.98295,N/A,1.3127677,1.5430387,5.835,5.123,0.035,N/A,-0.10621,0.46173,-0.15978,-0.262,N/A,N/A,N/A,N/A,N/A,24034376,-955000,387256000,6.364,364332000,N/A,102.618,1.413,1.36,1.325,11.41,5.42,482006,641132,N/A,-0.037908494,0.02777,0.90769,6.87,16.0,9.0,11.54167,1.86667,12,-0.05263,-0.21464,-13.814,-1.34,0.42,302062016
HCKT,"The Hackett Group, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://www.thehackettgroup.com,30.68,846568576,859556928,25.147541,17.665993,N/A,7.6318407,2.814961,4.02,10.943,0.044,-0.088,0.19496,0.40319002,0.16420999,0.11278,0.44,0.014400001,0.36189997,2.1,1734652800,48143248,52673000,9964000,0.361,22953000,N/A,20.694,1.512,1.438,0.923,32.34,20.23,110707,70749,N/A,0.34759593,0.10362001,0.84051,2.53,32.0,28.0,30.0,N/A,3,0.18473,0.35374,14.66,1.22,1.74,300739008
HCM,HUTCHMED (China) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Hong Kong,USD,NMS,https://www.hutch-med.com,17.68,3022007040,14642761728,N/A,90.541306,N/A,20.415705,4.9475727,0.866,3.575,-0.426,-0.842,-0.18034,-0.07769,-0.09003,-0.06871,N/A,N/A,N/A,N/A,N/A,-59209376,-46977000,803510016,0.94,88594000,N/A,11.781,2.808,2.656,0.746,21.92,11.934,93639,61526,N/A,-0.067012966,0.00125,0.04289,4.27,40.4,17.5,28.53083,1.45455,12,-0.059019998,-0.054390002,-132.931,-0.25,0.14,610806016
