Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research,United States,USD,NCM,https://www.exactsciences.com,53.92,9979297792,10928642048,N/A,-679.86383,N/A,3.1079597,3.7065685,17.349,14.7,0.128,N/A,-0.00421,0.72964996,-0.026099999,-0.0795,N/A,N/A,N/A,N/A,N/A,97261872,233022000,1021131008,5.517,2781093120,N/A,86.625,2.119,1.783,1.272,79.62,40.62,2595352,2821931,N/A,-0.24227595,0.01011,1.0085701,9.68,85.0,60.0,70.14286,1.3913,21,-0.02157,-0.06761,-963.98,-1.16,-0.34,2692327936
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,United States,USD,NMS,https://www.exeloncorp.com,39.1,39288852480,84918624256,16.090534,14.858615,N/A,1.4758058,1.7138742,26.494,22.913,0.029,N/A,0.31181,0.4073,0.19174999,0.106000006,1.52,0.038900003,0.6173,3.53,1731024000,-2150625024,5553999872,616000000,0.613,46115000320,N/A,173.221,1.087,0.579,0.61,41.43,33.35,6583398,6052627,N/A,0.009521365,0.0011999999,0.86397004,2.74,47.0,39.0,43.02176,N/A,17,0.02596,0.0933,11.88,2.43,2.63,22923999232
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,United States,USD,NMS,https://www.chk.com,95.71,22112360448,23279374336,58.717793,19.406157,N/A,1.2692456,6.71904,75.407,24.986,-0.573,N/A,0.50319,0.34701002,-0.26167,0.07718,2.3,0.0239,1.411,N/A,1731542400,561750016,1652999936,1044000000,4.519,2047000064,N/A,20.092,1.999,1.452,0.451,97.54,69.12,2514076,2563502,N/A,0.17858458,0.028210001,0.6858,5.23,128.0,83.0,101.94737,1.9,19,0.00828,0.02483,14.058,1.63,4.24,3291000064
EXEEL,Expand Energy Corporation,Energy,Oil & Gas E&P,United States,USD,NMS,https://www.chk.com,69.49,N/A,N/A,N/A,N/A,N/A,0.9215325,N/A,75.407,24.986,-0.573,N/A,0.50319,0.34701002,-0.26167,0.07718,N/A,N/A,N/A,N/A,N/A,561750016,1652999936,1044000000,4.519,2047000064,N/A,20.092,1.999,1.452,0.451,81.27,50.86,169,57,N/A,0.31782067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00828,0.02483,N/A,N/A,N/A,3291000064
EXEEW,Expand Energy Corporation,Energy,Oil & Gas E&P,United States,USD,NCM,https://www.chk.com,82.2007,N/A,N/A,N/A,N/A,N/A,1.0900937,N/A,75.407,24.986,-0.573,N/A,0.50319,0.34701002,-0.26167,0.07718,N/A,N/A,N/A,N/A,N/A,561750016,1652999936,1044000000,4.519,2047000064,N/A,20.092,1.999,1.452,0.451,91.15,60.7,34,1,N/A,0.21708381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00828,0.02483,N/A,N/A,N/A,3291000064
EXEEZ,Expand Energy Corporation,Energy,Oil & Gas E&P,United States,USD,NCM,https://www.chk.com,85.22,N/A,N/A,N/A,N/A,N/A,1.1301339,N/A,75.407,24.986,-0.573,N/A,0.50319,0.34701002,-0.26167,0.07718,N/A,N/A,N/A,N/A,N/A,561750016,1652999936,1044000000,4.519,2047000064,N/A,20.092,1.999,1.452,0.451,85.22,56.84,2165,41,N/A,0.23061371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00828,0.02483,N/A,N/A,N/A,3291000064
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://www.exelixis.com,34.41,9826774016,8863471616,22.2,17.53242,N/A,4.3217783,4.7207837,7.962,7.032,0.143,121.699,0.30552,0.96252996,0.34814999,0.22431,N/A,N/A,N/A,N/A,N/A,431268128,470279008,1189160960,4.164,194444992,N/A,8.545,3.93,3.732,0.511,36.6,19.2,2060201,2065885,N/A,0.6055814,0.0167,0.89221,4.03,38.0,18.9,31.83,N/A,22,0.12807,0.202,13.937,1.55,1.7,2081597952
EXFY,"Expensify, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.expensify.com,2.77,246427216,204821232,N/A,11.188755,N/A,2.0533729,1.7929803,1.349,1.6,-0.03,N/A,-0.03221,0.54454,0.00813,-0.11603,N/A,N/A,N/A,N/A,N/A,14574375,15932000,39172000,0.44,6559000,N/A,5.469,2.866,1.072,1.517,2.995,1.24,492584,756776,N/A,0.10788381,0.28188,0.34557,1.32,4.0,2.0,3.05,2.0,5,-0.02339,-0.14835,-46.266,-0.18,0.26,137440000
EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://www.exlservice.com,44.28,7123854848,7234893312,38.842106,23.530413,N/A,7.8496723,4.022495,5.641,10.818,0.149,0.261,0.16224001,0.37236,0.14718,0.10609999,N/A,N/A,N/A,N/A,N/A,145382752,242216992,325750016,2.025,425507008,N/A,46.885,3.02,2.718,0.992,47.32,27.96,886488,732697,N/A,0.574929,0.02404,0.96712,4.74,50.0,40.0,46.44444,1.54545,9,0.1024,0.21309,25.179,1.14,1.89,1771004032
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,United States,USD,NMS,https://www.expediagroup.com,177.06,22724941824,25605025792,23.054688,12.529447,N/A,17.255629,1.6966509,10.261,100.088,0.033,0.756,0.12842,0.89189005,0.21181999,0.07966,N/A,N/A,N/A,0.96,1583712000,1666875008,2648999936,4918000128,38.318,6553999872,N/A,255.417,0.733,0.592,1.785,190.4,107.25,1517577,1088574,N/A,0.31784642,0.00881,0.98191,3.99,225.0,145.0,184.25375,2.51429,32,0.041589998,0.38564998,14.887,7.68,14.36,13393999872
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,United States,USD,NGM,https://expworldholdings.com,12.83,1970059392,1839652224,N/A,21.563025,N/A,9.330909,0.4418929,1.375,28.982,0.015,N/A,0.00285,0.07576,0.007850001,-0.0073900004,0.2,0.0156,6.1667,N/A,1731888000,221603872,210415008,130432000,0.849,20000,N/A,0.009,1.397,1.063,2.309,17.11,8.91,883119,553975,N/A,0.004012823,0.49179,0.38425,31.22,18.0,13.5,15.75,2.33333,2,0.0032499998,-0.14342,144.706,-0.22,0.3,4458228224
EXPO,"Exponent, Inc.",Industrials,Engineering & Construction,United States,USD,NMS,https://www.exponent.com,94.87,4816028160,4735049728,46.504906,42.727497,N/A,11.738432,9.469223,8.082,9.957,0.001,0.043,0.23649,0.34997,0.20663999,0.20909001,1.12,0.0117,0.53400004,0.96,1733443200,116237248,159794000,219708000,4.328,80862000,N/A,19.709,2.995,2.819,0.695,115.75,68.7,205806,189620,N/A,0.2252425,0.011670001,0.94878,7.3,120.0,112.0,116.0,2.33333,2,0.10276,0.27842,39.368,2.04,2.11,508598016
EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,United States,USD,NMS,https://www.extremenetworks.com,15.42,2037521664,2102184320,N/A,15.523229,N/A,62.17742,1.971916,0.248,7.955,-0.238,N/A,-0.04754,0.56848997,-0.0127799995,-0.12111,N/A,N/A,N/A,N/A,N/A,9752125,-1564000,159546000,1.207,236102000,N/A,721.561,0.906,0.488,1.77,18.77,10.5,1183738,619365,N/A,-0.06410259,0.028970001,0.93047994,5.96,22.5,15.0,19.33333,2.0,6,-0.04099,-1.77254,-42.795,-0.96,0.99,1033270016
EYE,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,United States,USD,NMS,https://www.nationalvision.com,11.28,888297728,1652760320,N/A,21.64444,N/A,1.0566745,0.4080203,10.675,27.744,0.029,N/A,0.058509998,0.52704,0.01086,-0.0073,N/A,N/A,N/A,N/A,N/A,52595124,123128000,81154000,1.031,831441984,N/A,98.982,0.572,0.3,1.417,24.11,9.56,1649701,916223,N/A,-0.41230768,0.01997,1.0529599,4.61,18.0,12.0,13.7,2.36364,10,0.00972,-0.0975,12.975,-1.02,0.52,2177092096
EYEN,"Eyenovia, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.eyenovia.com,0.1192,10303839,39465260,N/A,-0.2872289,N/A,0.6020202,328.0955,0.198,0.001,N/A,N/A,N/A,N/A,-516.6119,N/A,N/A,N/A,N/A,N/A,N/A,-18179216,-30229292,2300852,0.036,15661892,N/A,N/A,0.46,0.172,1.755,2.57,0.086,2849466,13309415,N/A,-0.9177778,0.09995,0.13726,2.45,5.0,2.0,3.5,3.0,2,-0.92937,-9.14658,-1.134,-0.69,-0.53,31405
EYPT,"EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://eyepointpharma.com,9.21,628591744,354910848,N/A,-3.634957,N/A,2.2534866,13.750832,4.087,0.902,-0.308,N/A,-2.50659,-1.41065,-3.11174,-2.26566,N/A,N/A,N/A,N/A,N/A,-59128500,-113486000,253792992,3.719,23110000,N/A,10.565,5.504,5.209,1.517,30.99,5.86,746552,862972,N/A,0.42999995,0.011410001,0.9334,10.4,68.0,18.0,33.45455,1.33333,11,-0.31393,-0.74684,-3.097,-1.99,-2.83,45713000
EZFL,EZFill Holdings Inc.,Technology,Software - Application,United States,USD,NCM,https://ezfl.com,2.57,15961704,14813654,N/A,5.840909,N/A,N/A,0.61747825,-0.998,14.662,0.207,N/A,-0.2352,0.06718,-0.20536,-0.42223,N/A,N/A,N/A,N/A,N/A,-1875488,-4840095,306811,0.143,8944506,N/A,N/A,0.232,0.2,-0.436,7.55,2.36,19838,20029,N/A,-0.44680852,0.7429,0.013890001,0.61,N/A,N/A,N/A,N/A,N/A,-0.70327,N/A,-2.437,-9.98,0.44,25849824
EZGO,EZGO Technologies Ltd.,Consumer Cyclical,Recreational Vehicles,China,USD,NCM,https://www.ezgotech.com.cn,0.92,2349808,13203561,N/A,N/A,N/A,0.039067477,0.12153601,23.549,9.401,0.661,N/A,-0.22913,0.07475,-0.38306,-0.31247,N/A,N/A,N/A,N/A,N/A,-23396964,-11635773,2156468,0.845,10473648,N/A,16.717,4.018,0.623,1.94,5.04,0.85,102533,16142,N/A,-0.7604167,0.06914,0.00453,2.42,N/A,N/A,N/A,N/A,N/A,-0.046409998,-0.11986,-2.98,-63.06,N/A,19334254
EZPW,"EZCORP, Inc.",Financial Services,Credit Services,United States,USD,NMS,https://www.ezcorp.com,12.04,655763392,1055833600,10.945455,8.831317,N/A,0.8163819,0.5645336,14.748,21.145,0.089,0.43,0.12606,0.58736,0.09161,0.07153,N/A,N/A,N/A,N/A,949622400,67611504,113600000,170512992,3.119,566942016,N/A,70.465,2.706,0.796,N/A,12.23,7.72,470434,638953,N/A,0.45652175,0.03908,1.1559501,15.62,19.0,13.5,15.83333,1.66667,3,0.047859997,0.107200004,7.211,1.1,1.24,1161602048
FA,First Advantage Corporation,Industrials,Specialty Business Services,United States,USD,NMS,https://fadv.com,17.61,3040401920,3304752384,587.00006,17.832912,N/A,2.78419,4.023596,6.325,5.259,-0.006,N/A,0.27033,0.49483,0.11206,0.00649,N/A,N/A,N/A,N/A,1692316800,177419744,170602000,307392000,1.78,571734016,N/A,62.097,3.848,3.735,1.204,20.79,13.88,745495,697980,N/A,0.14022386,0.03078,0.87871003,11.89,22.0,21.0,21.25,2.14286,4,0.030869998,0.00542,16.178,0.03,1.04,755643008
FAAS,DigiAsia Corp.,Technology,Software - Infrastructure,Indonesia,USD,NCM,https://digiasia.asia,0.649,39388976,-6632797,N/A,N/A,N/A,0.00021251263,0.6822895,3053.936,5140.747,0.938,N/A,-0.03115,0.96132004,-0.0069999998,-0.10198,N/A,N/A,N/A,N/A,N/A,N/A,-3489567,1163159,103.576,6107831,N/A,26.894,0.924,0.701,0.145,13.99,0.517,703939,168162,N/A,-0.94324327,0.56108004,0.0089,1.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.688,-0.11,N/A,57730592
FAASW,DigiAsia Corp.,Technology,Software - Infrastructure,Indonesia,USD,NCM,https://digiasia.asia,0.0782,N/A,N/A,N/A,N/A,N/A,2.5606298e-05,N/A,3053.936,5140.747,0.938,N/A,-0.03115,0.96132004,-0.0069999998,-0.10198,N/A,N/A,N/A,N/A,N/A,N/A,-3489567,1163159,103.576,6107831,N/A,26.894,0.924,0.701,0.145,0.085,0.085,N/A,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57730592
FAMI,"Farmmi, Inc.",Consumer Defensive,Packaged Foods,China,USD,NCM,https://farmmi.com.cn,0.265,2829934,7123400,0.125,N/A,N/A,0.011118569,0.032806452,23.834,16.275,-0.398,-0.848,0.02933,0.04946,0.02507,0.018480001,N/A,N/A,N/A,N/A,N/A,-67502528,-79351232,1124449,0.163,6366679,N/A,3.874,21.81,3.406,1.214,2.35,0.17,1808263,1884967,N/A,-0.7923077,0.00454,0.02286,0.22,N/A,N/A,N/A,N/A,N/A,0.0083099995,0.00977,2.816,2.12,N/A,86261504
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,United States,USD,NMS,https://www.diamondbackenergy.com,180.12,52593057792,67165835264,10.49039,11.758531,N/A,1.4087723,5.743481,127.856,49.46,0.087,-0.371,0.74457,0.76346,0.42224,0.35208,8.29,0.0456,0.6209,3.78,1731542400,-5555375104,5696000000,370000000,1.267,13032999936,N/A,33.574,0.453,0.403,1.875,214.5,145.7,2251631,1632129,N/A,0.17994297,0.35119998,0.61805,2.12,255.0,171.0,216.4643,1.60714,28,0.06204,0.122650005,9.851,17.17,14.64,9157000192
FANH,Fanhua Inc.,Financial Services,Insurance Brokers,China,USD,NMS,https://www.fanhuaholdings.com,1.53,86759264,1274137728,3.923077,2.8333333,0.4,0.03912343,0.036743876,39.107,44.167,-0.504,-0.968,0.05801,0.37263,0.04889,0.06279,N/A,N/A,N/A,5.71,1649635200,-518255488,101064000,770132992,0.722,205603008,N/A,8.886,2.591,2.481,0.009,7.48,1.04,315034,127496,N/A,-0.829927,0.00927,0.05297,1.08,6.0,6.0,6.0,3.0,1,0.01636,0.06486,9.303,0.39,0.54,2361189888
FARM,Farmer Bros. Co.,Consumer Defensive,Packaged Foods,United States,USD,NMS,https://www.farmerbros.com,1.95,41472992,96577080,N/A,-7.090909,N/A,1.0135136,0.12046577,1.924,16.318,0.039,N/A,-0.00753,0.40787998,-0.00838,-0.02199,N/A,N/A,N/A,2.36,1296000000,-11511500,-4517000,3282000,0.154,57748000,N/A,141.103,1.318,0.487,1.779,4.04,1.67,85084,52207,N/A,-0.24714828,0.18506001,0.41951,1.22,6.0,4.5,5.25,1.5,2,-0.049039997,-0.19232,-37.274,-0.37,-0.38,344272000
FARO,"FARO Technologies, Inc.",Technology,Scientific & Technical Instruments,United States,USD,NMS,https://www.faro.com,25.7,486174624,485332128,N/A,25.320198,N/A,1.9017316,1.3981303,13.514,18.152,-0.049,N/A,0.07344,0.55702996,0.02621,-0.01867,N/A,N/A,N/A,N/A,N/A,39206624,32010000,88913000,4.7,90340000,N/A,35.356,2.173,1.524,1.259,28.04,13.52,152946,103155,N/A,0.4001094,0.0358,1.02809,11.88,30.0,24.0,27.0,1.5,2,0.013049999,-0.02523,19.005,-0.33,1.01,347732000
FAST,Fastenal Company,Industrials,Industrial Distribution,United States,USD,NMS,https://www.fastenal.com,81.59,46741766144,47096717312,40.592037,37.14766,N/A,12.994107,6.248816,6.279,13.07,0.035,0.005,0.22636,0.45228,0.20317,0.15439999,1.56,0.0191,0.7562,2.24,1729814400,822287488,1244499968,292200000,0.51,526800000,N/A,14.644,4.397,2.013,0.979,84.88,59.47,2603022,1955117,N/A,0.3438475,0.0017299999,0.85066,4.54,88.0,51.0,73.55615,2.94444,13,0.2034,0.32698002,27.815,2.01,2.19,7480099840
FAT,FAT Brands Inc.,Consumer Cyclical,Restaurants,United States,USD,NCM,https://www.fatbrands.com,5.22,88749912,1653438720,N/A,-0.7837838,N/A,N/A,0.14645007,-24.976,35.787,0.311,N/A,0.01506,0.25385,-0.06161,-0.24531999,0.56,0.1073,N/A,N/A,1731628800,-46856876,-58408000,16837000,0.984,1539360000,N/A,N/A,0.302,0.116,1.841,9.475,4.51,19114,23504,N/A,-0.10409558,0.70575994,0.08127,4.15,15.0,15.0,15.0,N/A,2,-0.01528,N/A,181.119,-9.22,-6.72,606008000
FATBB,FAT Brands Inc.,Consumer Cyclical,Restaurants,United States,USD,NCM,https://www.fatbrands.com,4.79,88750080,1645569664,N/A,N/A,N/A,N/A,0.14645034,-24.976,35.787,0.311,N/A,0.01506,0.25385,-0.06161,-0.24531999,0.56,0.1169,N/A,N/A,1731628800,-46856876,-58408000,16837000,0.984,1539360000,N/A,N/A,0.302,0.116,1.841,8.349,4.33,6382,125,N/A,-0.04581672,0.63743,0.06453,0.22,N/A,N/A,N/A,N/A,N/A,-0.01528,N/A,180.257,-9.22,N/A,606008000
FATBP,FAT Brands Inc.,Consumer Cyclical,Restaurants,United States,USD,NCM,https://www.fatbrands.com,9.2,N/A,1721095296,N/A,N/A,N/A,N/A,N/A,-24.976,35.787,0.311,N/A,0.01506,0.25385,-0.06161,-0.24531999,2.06,0.2242,N/A,N/A,1731024000,-46856876,-58408000,16837000,0.984,1539360000,N/A,N/A,0.302,0.116,1.841,16.37,9.142,22600,4612,N/A,-0.37210095,0.010319999,0.10641,0.16,N/A,N/A,N/A,N/A,N/A,-0.01528,N/A,188.531,-3.357,N/A,606008000
FATBW,FAT Brands Inc.,Consumer Cyclical,Restaurants,United States,USD,NCM,https://www.fatbrands.com,3.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-24.976,35.787,0.311,N/A,0.01506,0.25385,-0.06161,-0.24531999,N/A,N/A,N/A,N/A,N/A,-46856876,-58408000,16837000,0.984,1539360000,N/A,N/A,0.302,0.116,1.841,3.0,3.0,N/A,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.01528,N/A,N/A,N/A,N/A,606008000
FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.fatetherapeutics.com,2.18,248288928,60598136,N/A,-1.3371936,N/A,0.6853191,18.464262,3.181,0.123,0.581,N/A,N/A,N/A,-17.03871,N/A,N/A,N/A,N/A,N/A,N/A,-58500376,-131712000,296923008,2.607,98978000,N/A,27.317,8.292,8.096,1.879,8.83,1.96,1609447,4431845,N/A,-0.050209224,0.02173,1.02088,12.76,10.0,3.0,6.30769,2.44444,13,-0.22106001,-0.4659,-0.368,-1.58,-1.68,13447000
FBIO,"Fortress Biotech, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.fortressbiotech.com,1.59,43891792,12372954,N/A,-1.8275863,N/A,1.0649699,0.5312233,1.493,6.15,-0.143,N/A,-1.093,-0.18270001,-1.68763,-0.49245998,N/A,N/A,N/A,N/A,N/A,-59199376,-98939000,76201000,3.34,88422000,N/A,N/A,1.369,1.15,1.746,4.43,1.36,588931,532740,N/A,-0.3272727,0.21209998,0.15782,4.57,24.0,4.0,14.33333,1.5,3,-0.36409,N/A,-0.137,-2.96,-1.76,82624000
FBIOP,"Fortress Biotech, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.fortressbiotech.com,5.1687,27744910,96100168,N/A,N/A,N/A,3.4619558,0.33579722,1.493,6.15,-0.143,N/A,-1.093,-0.18270001,-1.68763,-0.49245998,2.34,0.4596,N/A,14.25,1718323200,-59199376,-98939000,76201000,3.34,88422000,N/A,N/A,1.369,1.15,1.746,18.005,4.86,18919,38699,N/A,-0.53874207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.36409,N/A,-1.064,-0.863,N/A,82624000
FBIZ,"First Business Financial Services, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.firstbusiness.bank,49.95,414336256,654379072,10.765087,9.525172,N/A,1.3811697,2.95448,36.165,17.223,0.022,0.06,N/A,N/A,0.38036,0.28237,1.0,0.02,0.21069999,2.73,1730937600,N/A,48861000,174511008,21.038,402561984,N/A,N/A,N/A,N/A,0.827,51.92,32.56,21236,34206,N/A,0.4311552,0.05175,0.67511004,0.93,53.0,52.0,52.8,N/A,5,0.0111,0.13362001,N/A,4.64,5.24,140240000
FBLG,"FibroBiologics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.fibrobiologics.com,2.38,82488664,80556112,N/A,-9.153847,N/A,29.382717,N/A,0.081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-470000,-10429000,7827000,0.226,1562000,N/A,57.07,1.228,1.172,N/A,46.0,1.078,424065,270459,N/A,-0.8568571,0.23993999,0.15861,15.94,16.0,11.0,12.75,1.66667,4,-0.65766,-2.67857,-6.515,-0.55,-0.36,N/A
FBNC,First Bancorp,Financial Services,Banks - Regional,United States,USD,NMS,https://localfirstbank.com,45.32,1873614848,1242828928,18.274193,14.556761,N/A,1.2680115,5.16654,35.741,8.862,-0.175,-0.378,N/A,N/A,0.29343,0.28219998,0.88,0.0194,0.3548,2.27,1727654400,N/A,144219008,744441024,18.007,106626000,N/A,N/A,N/A,N/A,1.036,48.21,29.53,167006,114664,N/A,0.456146,0.03695,0.68044,5.26,49.0,47.25,48.125,N/A,2,0.00848,0.074829996,N/A,2.48,3.11,362644000
FBRX,"Forte Biosciences, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.fortebiorx.com,5.9251,8662081,-15970677,N/A,-1.5571878,N/A,0.24386136,N/A,24.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18242876,-30630000,24498000,16.778,N/A,N/A,N/A,2.82,2.687,1.455,21.25,4.11,12141,2606,N/A,-0.43162793,0.10943,0.54051,0.09,150.0,64.0,107.0,1.0,2,-0.81247,-1.70907,N/A,-16.38,-18.25,N/A
FBYD,"Falcon's Beyond Global, Inc.",Industrials,Conglomerates,United States,USD,NGM,https://www.falconsbeyond.com,8.9,89592736,-108994600,N/A,N/A,N/A,N/A,12.722627,-4.442,0.7,-0.662,N/A,-2.15138,0.89747,-1.95884,N/A,N/A,N/A,N/A,N/A,N/A,86189128,-17197000,1664000,0.145,35563000,N/A,N/A,0.024,0.015,-0.364,13.2,7.02,10030,93264,N/A,-0.21263158,0.84323,0.0404,5.68,N/A,N/A,N/A,N/A,N/A,-0.10817,N/A,7.194,-0.89,N/A,7042000
FBYDW,"Falcon's Beyond Global, Inc.",Industrials,Conglomerates,United States,USD,NCM,https://www.falconsbeyond.com,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.442,0.7,-0.662,N/A,-2.15138,0.89747,-1.95884,N/A,N/A,N/A,N/A,N/A,N/A,86189128,-17197000,1664000,0.145,35563000,N/A,N/A,0.024,0.015,-0.364,1.0,1.0,N/A,500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.10817,N/A,N/A,N/A,N/A,7042000
FCAP,"First Capital, Inc.",Financial Services,Banks - Regional,United States,USD,NCM,https://www.firstharrison.com,33.285,111571320,51449788,9.455966,N/A,N/A,0.9540803,2.7164812,34.887,12.275,0.026,-0.077,N/A,N/A,0.32862,0.28701,1.16,0.0349,0.3125,2.88,1726185600,N/A,N/A,92634000,27.675,33625000,N/A,N/A,N/A,N/A,0.641,38.0,24.4,2788,938,N/A,0.25475287,0.04435,0.1329,2.14,N/A,N/A,N/A,N/A,N/A,0.01012,0.11455,N/A,3.52,N/A,41072000
FCBC,"First Community Bankshares, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.firstcommunitybank.com,45.25,827663232,514378400,16.514599,17.538761,N/A,1.5895599,5.0724297,28.467,8.864,-0.028,-0.089,N/A,N/A,0.42791,0.30856,1.24,0.0274,0.4307,3.69,1731024000,N/A,57816000,315337984,17.24,954000,N/A,N/A,N/A,N/A,0.514,49.02,31.0,35561,17140,N/A,0.35739958,0.15863,0.36438,3.77,49.0,49.0,49.0,3.0,1,0.015470001,0.09908,N/A,2.74,2.58,163168992
FCCO,First Community Corporation,Financial Services,Banks - Regional,United States,USD,NCM,https://www.firstcommunitysc.com,24.42,186584672,N/A,14.364705,11.931577,N/A,1.5537317,2.9737453,15.717,8.25,0.26,1.174,N/A,N/A,0.31463,0.20751,0.6,0.0247,0.3373,2.75,1730160000,N/A,N/A,N/A,N/A,135552992,N/A,N/A,N/A,N/A,0.398,25.55,15.4,15660,37006,N/A,0.3757782,0.04045,0.56224996,0.47,28.0,25.0,26.66667,2.0,3,0.0069700005,0.10686,N/A,1.7,2.05,62744000
FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,United States,USD,NGM,https://www.fuelcellenergy.com,7.96,162192960,100765760,N/A,-1.7390735,N/A,0.21746257,1.902155,36.604,5.504,-0.071,N/A,-1.39114,-0.29739,-1.4187399,-1.3481799,N/A,N/A,N/A,N/A,N/A,-189172752,-174579008,267164000,14.415,148420000,N/A,19.923,6.913,4.636,3.886,55.2,5.45,1228652,1302073,N/A,-0.7649275,N/A,N/A,5.8,60.00006,5.0,29.58336,3.375,6,-0.10079,-0.19386,-0.849,-7.8,-5.94,85268000
FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services,United States,USD,NMS,https://firstcash.com,105.06,4701676544,6691781632,19.419594,13.298734,N/A,2.351756,1.4006269,44.673,74.459,0.065,0.143,0.16527,0.61144,0.13474,0.07294,1.52,0.0145000005,0.2643,1.46,1731628800,627574976,440913984,106320000,2.376,2054353024,N/A,102.759,4.309,2.666,0.637,133.64,101.62,243803,180086,N/A,-0.04864478,0.13334,0.85947,2.64,150.0,119.0,135.2,1.66667,5,0.06546,0.12503,12.062,5.41,7.92,3356837120
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.firstcitizens.com,2217.73,30685399040,43360829440,12.562907,13.749894,N/A,1.4327995,3.2769542,1547.83,646.115,-0.03,-0.143,N/A,N/A,0.41434,0.2767,7.8,0.0036000002,0.0376,0.28,1732838400,N/A,2769999872,27509999616,1966.476,39290998784,N/A,N/A,N/A,N/A,0.806,2275.9,1363.97,91287,86950,N/A,0.54604125,0.20457001,0.68377995,4.2,2350.0,2000.0,2148.182,2.27273,11,0.01193,0.11991,N/A,176.53,162.32,9363999744
FCNCO,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.firstcitizens.com,23.51,N/A,12993551360,0.40909725,N/A,N/A,0.015189007,N/A,1547.83,646.115,-0.03,-0.143,N/A,N/A,0.41434,0.2767,1.41,0.059299998,N/A,N/A,1732838400,N/A,2769999872,27509999616,1966.476,39290998784,N/A,N/A,N/A,N/A,0.806,24.83,20.56,19611,12916,N/A,0.14216864,0.00528,0.17254,0.87,N/A,N/A,N/A,N/A,N/A,0.01193,0.11991,N/A,57.468,N/A,9363999744
